Band,Song,Url
Monrose,Strike the Match,/lyric/14941017/Monrose/Strike+the+Match
Mons,Time,/lyric/7938013/Mons/Time
Monserrat Bustamente,Corazón Bandido,/lyric/6718555/Monserrat+Bustamente/Coraz%C3%B3n+Bandido
Monserrate,Intro,/lyric/6823948/DJ+Urba/Intro
Monserrate,DJ Urba,artist/DJ-Urba/0
Monserrate,Wisin,artist/Wisin/636593
Monsieur Adi,Life Goes On,/lyric/33657595/Fergie/Life+Goes+On
Monsieur Adi,Fergie,artist/Fergie/587339
Monsieur Mono,L' Océan,/lyric/7624212/Monsieur+Mono/L%27+Oc%C3%A9an
Monsieur Mono,La Dernière Chanson,/lyric/12183528/Monsieur+Mono/La+Derni%C3%A8re+Chanson
Monsieur Mono,Un Peu de Soleil,/lyric/12183522/Monsieur+Mono/Un+Peu+de+Soleil
Monsieur Mono,Pleurer La Mer Morte,/lyric/12183524/Monsieur+Mono/Pleurer+La+Mer+Morte
Monsieur Mono,Toi,/lyric/12183530/Monsieur+Mono/Toi
Monsieur Mono,Tout Autour,/lyric/12183523/Monsieur+Mono/Tout+Autour
Monsieur Mono,La Valse Perdue,/lyric/12183527/Monsieur+Mono/La+Valse+Perdue
Monsieur Nov,Quand on chausse les crampons,/lyric/35469770/Monsieur+Nov/Quand+on+chausse+les+crampons
Monsieur Nov,Alpha Wann,artist/Alpha-Wann/2589674
Monsieur Perine,Bailar Contigo,/lyric/35044110/Monsieur+Perin%C3%A9/Bailar+Contigo
Monsieur Perine,Encanto Tropical,/lyric/35044112/Monsieur+Perin%C3%A9/Encanto+Tropical
Monsieur Perine,Guayabas Y Flores,/lyric/35044106/Monsieur+Perin%C3%A9/Guayabas+Y+Flores
Monsieur Perine,La Hora Sublime Del Bolero (Interludio),/lyric/35044105/Monsieur+Perin%C3%A9/La+Hora+Sublime+Del+Bolero+%28Interludio%29
Monsieur Perine,Infinito,/lyric/35044107/Monsieur+Perin%C3%A9/Infinito
Monsieur Perine,Llévame,/lyric/35044103/Monsieur+Perin%C3%A9/Ll%C3%A9vame
Monsieur Perine,Me Vas A Hacer Falta,/lyric/35044104/Monsieur+Perin%C3%A9/Me+Vas+A+Hacer+Falta
Monsieur Perine,La Sombra,/lyric/35044108/Monsieur+Perin%C3%A9/La+Sombra
Monsieur Perine,Tarde,/lyric/35044109/Monsieur+Perin%C3%A9/Tarde
Monsieur Perine,La Tregua,/lyric/35044101/Monsieur+Perin%C3%A9/La+Tregua
Monsieur Perine,Vámonos,/lyric/35044102/Monsieur+Perin%C3%A9/V%C3%A1monos
Monsieur Perine,Veneno,/lyric/35044111/Monsieur+Perin%C3%A9/Veneno
Monsoon,Ever So Lonely,/lyric/548140/Monsoon/Ever+So+Lonely
Monsoon,Ever So Lonely [Hindi Version],/lyric/2048977/Sheila+Chandra/Ever+So+Lonely+%5BHindi+Version%5D
Monsoon,Sheila Chandra,artist/Sheila-Chandra/3240
Monsoonsiren,Memories That You Call,/lyric/31107114/ODESZA/Memories+That+You+Call
Monsoonsiren,ODESZA,artist/ODESZA/2813191
Monsta,Holdin' On,/lyric/29316751/Monsta/Holdin%27+On
Monsta,Holdin' On [Skrillex & Nero Remix],/lyric/29316741/Monsta/Holdin%27+On+%5BSkrillex+%26+Nero+Remix%5D
Monsta,Messiah,/lyric/29316748/Monsta/Messiah
Monsta,The Time of My Life [Mario Lopez Extended Remix],/lyric/6538091/Monsta/The+Time+of+My+Life+%5BMario+Lopez+Extended+Remix%5D
Monsta,This Is Love,/lyric/23431688/J-Boog/This+Is+Love
Monsta,J-Boog,artist/J-Boog/528357
Monsta Boy,The Time of My Life [Original Radio Cut],/lyric/4642844/Monsta+Boy/The+Time+of+My+Life+%5BOriginal+Radio+Cut%5D
Monsta G,Say It Again,/lyric/29338937/P-Money/Say+It+Again
Monsta G,P-Money,artist/P-Money/751771
Monsta G,Pac Div,artist/Pac-Div/2295219
Monsta Gunjah,Whats Beef,/lyric/7192348/Yukmouth/Whats+Beef
Monsta Gunjah,Yukmouth,artist/Yukmouth/350472
Monsta Gunjah,I-Roc,artist/I-Roc/393311
Monsta Gunjah,Luni Coleone,artist/Luni-Coleone/535080
Monsta Gunjah,I-Rocc,artist/I-Rocc/575528
Monsta X,Aura,/lyric/35153467/Monsta+X/Aura
Monsta X,Beautiful,/lyric/35153466/Monsta+X/Beautiful
Monsta X,Hero,/lyric/35153469/Monsta+X/Hero
Monsta X,Killin' Me,/lyric/35153473/Monsta+X/Killin%27+Me
Monsta X,Shine Forever,/lyric/34798340/Monsta+X/Shine+Forever
Monsta X,Spotlight,/lyric/34732012/Monsta+X/Spotlight
Monsta X,Ready or Not,/lyric/34041241/Monsta+X/Ready+or+Not
Monsta X,Heart Attack,/lyric/35596002/Monsta+X/Heart+Attack
Monsta X,Shoot Out,/lyric/35596003/Monsta+X/Shoot+Out
Monsta X,Underwater,/lyric/35596004/Monsta+X/Underwater
Monsta X,Crazy in Love,/lyric/34953955/Monsta+X/Crazy+in+Love
Monsta X,Destroyer,/lyric/34953957/Monsta+X/Destroyer
Monsta X,Fallin',/lyric/34953956/Monsta+X/Fallin%27
Monsta X,If Only,/lyric/34953952/Monsta+X/If+Only
Monsta X,Jealousy,/lyric/34953954/Monsta+X/Jealousy
Monsta X,Special,/lyric/34953953/Monsta+X/Special
Monster,Consolation Now,/lyric/4426944/Monster/Consolation+Now
Monster,Daydream Blue,/lyric/7427335/Monster/Daydream+Blue
Monster,Daydream In Blue,/lyric/22968525/Monster/Daydream+In+Blue
Monster,I Monster,artist/I-Monster/485188
Monster,Consolation Now,/lyric/28875470/Monster/Consolation+Now
Monster,Valley,/lyric/3344987/Ace+Deuce/Valley
Monster,Ace Deuce,artist/Ace-Deuce/201357
Monster,South Park Mexican,artist/South-Park-Mexican/291283
Monster,Grimm,artist/Grimm/297856
Monster,Pancho Villa,artist/Pancho-Villa/336021
Monster,Rasheed,artist/Rasheed/352882
Monster,L.T.,artist/L.T./398661
Monster,Skrilla,artist/Skrilla/470239
Monster,Ikeman,artist/Ikeman/472892
Monster,Pimpstress,artist/Pimpstress/476779
Monster,Mike Littles,artist/Mike-Littles/860866
Monster,Shoe Lace,artist/Shoe-Lace/861094
Monster,Star Baby,artist/Star-Baby/861131
Monster Magnet,Freak Shop USA,/lyric/5638145/Monster+Magnet/Freak+Shop+USA
Monster Magnet,Lizard Johnny,/lyric/5638146/Monster+Magnet/Lizard+Johnny
Monster Magnet,Black Mastermind,/lyric/1993225/Monster+Magnet/Black+Mastermind
Monster Magnet,Medicine,/lyric/1993223/Monster+Magnet/Medicine
Monster Magnet,Nod Scene,/lyric/1993224/Monster+Magnet/Nod+Scene
Monster Magnet,Ozium,/lyric/1993230/Monster+Magnet/Ozium
Monster Magnet,Pill Shovel,/lyric/1993222/Monster+Magnet/Pill+Shovel
Monster Magnet,Sin's a Good Man's Brother,/lyric/1993229/Monster+Magnet/Sin%27s+a+Good+Man%27s+Brother
Monster Magnet,Snake Dance,/lyric/1993228/Monster+Magnet/Snake+Dance
Monster Magnet,Spine of God,/lyric/1993227/Monster+Magnet/Spine+of+God
Monster Magnet,Zodiac Lung,/lyric/1993226/Monster+Magnet/Zodiac+Lung
Monster Magnet,Ozium [#][*][Demo Version],/lyric/8749550/Monster+Magnet/Ozium+%5B%23%5D%5B%2A%5D%5BDemo+Version%5D
Monster Magnet,Black Balloon,/lyric/2762444/Monster+Magnet/Black+Balloon
Monster Magnet,Brainstorm,/lyric/2762443/Monster+Magnet/Brainstorm
Monster Magnet,Cage Around the Sun,/lyric/2762437/Monster+Magnet/Cage+Around+the+Sun
Monster Magnet,Cyclops Revolution,/lyric/2762434/Monster+Magnet/Cyclops+Revolution
Monster Magnet,Dinosaur Vacume,/lyric/2762439/Monster+Magnet/Dinosaur+Vacume
Monster Magnet,Elephant Bell,/lyric/2762438/Monster+Magnet/Elephant+Bell
Monster Magnet,Evil,/lyric/2762440/Monster+Magnet/Evil
Monster Magnet,Face Down,/lyric/2762442/Monster+Magnet/Face+Down
Monster Magnet,Stadium,/lyric/2762441/Monster+Magnet/Stadium
Monster Magnet,Superjudge,/lyric/2762436/Monster+Magnet/Superjudge
Monster Magnet,Twin Earth,/lyric/2762435/Monster+Magnet/Twin+Earth
Monster Magnet,Evil (Is Going On),/lyric/4817006/Monster+Magnet/Evil+%28Is+Going+On%29
Monster Magnet,Medicine [Live][*],/lyric/4817013/Monster+Magnet/Medicine+%5BLive%5D%5B%2A%5D
Monster Magnet,Nod Scene [Live][*],/lyric/4817011/Monster+Magnet/Nod+Scene+%5BLive%5D%5B%2A%5D
Monster Magnet,Snake Dance [Live][*],/lyric/4817012/Monster+Magnet/Snake+Dance+%5BLive%5D%5B%2A%5D
Monster Magnet,Medicine [Live],/lyric/5910899/Monster+Magnet/Medicine+%5BLive%5D
Monster Magnet,All Friends and Kingdom Come,/lyric/2761291/Monster+Magnet/All+Friends+and+Kingdom+Come
Monster Magnet,Blow 'Em Off,/lyric/2761293/Monster+Magnet/Blow+%27Em+Off
Monster Magnet,Dead Christmas,/lyric/2761297/Monster+Magnet/Dead+Christmas
Monster Magnet,Dopes to Infinity,/lyric/2761288/Monster+Magnet/Dopes+to+Infinity
Monster Magnet,"Ego, the Living Planet",/lyric/2761292/Monster+Magnet/Ego%2C+the+Living+Planet
Monster Magnet,"I Control, I Fly",/lyric/2761295/Monster+Magnet/I+Control%2C+I+Fly
Monster Magnet,King of Mars,/lyric/2761296/Monster+Magnet/King+of+Mars
Monster Magnet,Third Alternative,/lyric/2761294/Monster+Magnet/Third+Alternative
Monster Magnet,Vertigo,/lyric/2761299/Monster+Magnet/Vertigo
Monster Magnet,Blow 'Em Off [LP Version],/lyric/1462059/Monster+Magnet/Blow+%27Em+Off+%5BLP+Version%5D
Monster Magnet,Dead Christmas [LP Version],/lyric/1462058/Monster+Magnet/Dead+Christmas+%5BLP+Version%5D
Monster Magnet,Eclipse This,/lyric/4777683/Monster+Magnet/Eclipse+This
Monster Magnet,Look to Your Orb for the Warning [Long Version],/lyric/4777685/Monster+Magnet/Look+to+Your+Orb+for+the+Warning+%5BLong+Version%5D
Monster Magnet,Third Alternative [Edit],/lyric/4777684/Monster+Magnet/Third+Alternative+%5BEdit%5D
Monster Magnet,Dopes to Infinity [Live],/lyric/1502872/Monster+Magnet/Dopes+to+Infinity+%5BLive%5D
Monster Magnet,Negasonic Teenage Warhead,/lyric/2472451/Monster+Magnet/Negasonic+Teenage+Warhead
Monster Magnet,See You in Hell,/lyric/2429266/Monster+Magnet/See+You+in+Hell
Monster Magnet,Kick Out the Jams,/lyric/2368558/Monster+Magnet/Kick+Out+the+Jams
Monster Magnet,Black Celebration,/lyric/2399844/Monster+Magnet/Black+Celebration
Monster Magnet,19 Witches,/lyric/2598295/Monster+Magnet/19+Witches
Monster Magnet,3rd Eye Landslide,/lyric/2598296/Monster+Magnet/3rd+Eye+Landslide
Monster Magnet,Atomic Clock,/lyric/2598299/Monster+Magnet/Atomic+Clock
Monster Magnet,Baby Götterdämerung,/lyric/2598294/Monster+Magnet/Baby+G%C3%B6tterd%C3%A4merung
Monster Magnet,Bummer,/lyric/2598293/Monster+Magnet/Bummer
Monster Magnet,Crop Circle,/lyric/2598289/Monster+Magnet/Crop+Circle
Monster Magnet,Goliath and the Vampires,/lyric/2598300/Monster+Magnet/Goliath+and+the+Vampires
Monster Magnet,Powertrip,/lyric/2598290/Monster+Magnet/Powertrip
Monster Magnet,Space Lord,/lyric/2598291/Monster+Magnet/Space+Lord
Monster Magnet,Temple of Your Dreams,/lyric/2598292/Monster+Magnet/Temple+of+Your+Dreams
Monster Magnet,Your Lies Become You,/lyric/2598301/Monster+Magnet/Your+Lies+Become+You
Monster Magnet,Bummer [Live in Las Vegas],/lyric/3976256/Monster+Magnet/Bummer+%5BLive+in+Las+Vegas%5D
Monster Magnet,Cage Around the Sun [Live in Las Vegas],/lyric/3976255/Monster+Magnet/Cage+Around+the+Sun+%5BLive+in+Las+Vegas%5D
Monster Magnet,Dinosaur Vacuum [Live in Las Vegas],/lyric/3976253/Monster+Magnet/Dinosaur+Vacuum+%5BLive+in+Las+Vegas%5D
Monster Magnet,Temple of Your Dreams [Live in Las Vegas],/lyric/3976252/Monster+Magnet/Temple+of+Your+Dreams+%5BLive+in+Las+Vegas%5D
Monster Magnet,Space Lord [CD-ROM Video],/lyric/5907526/Monster+Magnet/Space+Lord+%5BCD-ROM+Video%5D
Monster Magnet,Bummer [Clean Edit],/lyric/5988251/Monster+Magnet/Bummer+%5BClean+Edit%5D
Monster Magnet,Space Lord [Live],/lyric/2861884/Monster+Magnet/Space+Lord+%5BLive%5D
Monster Magnet,Tractor,/lyric/2581274/Monster+Magnet/Tractor
Monster Magnet,Gimme Danger,/lyric/3429295/Monster+Magnet/Gimme+Danger
Monster Magnet,Look to Your Orb for the Warning,/lyric/2613115/Monster+Magnet/Look+to+Your+Orb+for+the+Warning
Monster Magnet,Big God,/lyric/3456883/Monster+Magnet/Big+God
Monster Magnet,Heads Explode,/lyric/4341545/Monster+Magnet/Heads+Explode
Monster Magnet,Silver Future,/lyric/3306701/Monster+Magnet/Silver+Future
Monster Magnet,Into the Void,/lyric/3642917/Monster+Magnet/Into+the+Void
Monster Magnet,All Shook Out,/lyric/4655776/Monster+Magnet/All+Shook+Out
Monster Magnet,Cry,/lyric/4655780/Monster+Magnet/Cry
Monster Magnet,Doomsday,/lyric/4655772/Monster+Magnet/Doomsday
Monster Magnet,God Says No,/lyric/4655774/Monster+Magnet/God+Says+No
Monster Magnet,Gravity Well,/lyric/4655777/Monster+Magnet/Gravity+Well
Monster Magnet,Kiss of the Scorpion,/lyric/4655775/Monster+Magnet/Kiss+of+the+Scorpion
Monster Magnet,Melt,/lyric/4655770/Monster+Magnet/Melt
Monster Magnet,My Little Friend,/lyric/4655778/Monster+Magnet/My+Little+Friend
Monster Magnet,Queen of You,/lyric/4655779/Monster+Magnet/Queen+of+You
Monster Magnet,Take It,/lyric/4655781/Monster+Magnet/Take+It
Monster Magnet,Down in the Jungle,/lyric/4916335/Monster+Magnet/Down+in+the+Jungle
Monster Magnet,Heads Explode [Video][Version][Multimedia Track],/lyric/8599936/Monster+Magnet/Heads+Explode+%5BVideo%5D%5BVersion%5D%5BMultimedia+Track%5D
Monster Magnet,I Want More,/lyric/7701196/Monster+Magnet/I+Want+More
Monster Magnet,Spacelord,/lyric/7701181/Monster+Magnet/Spacelord
Monster Magnet,CNN War Theme,/lyric/7031232/Monster+Magnet/CNN+War+Theme
Monster Magnet,King of Mars 2004 [*],/lyric/7031233/Monster+Magnet/King+of+Mars+2004+%5B%2A%5D
Monster Magnet,Master of Light,/lyric/7031229/Monster+Magnet/Master+of+Light
Monster Magnet,Monolithic,/lyric/7031226/Monster+Magnet/Monolithic
Monster Magnet,On the Verge,/lyric/7031223/Monster+Magnet/On+the+Verge
Monster Magnet,Radiation Day,/lyric/7031225/Monster+Magnet/Radiation+Day
Monster Magnet,The Right Stuff,/lyric/7031227/Monster+Magnet/The+Right+Stuff
Monster Magnet,Slut Machine,/lyric/7031221/Monster+Magnet/Slut+Machine
Monster Magnet,Supercruel,/lyric/7031222/Monster+Magnet/Supercruel
Monster Magnet,There's No Way Out of Here,/lyric/7031228/Monster+Magnet/There%27s+No+Way+Out+of+Here
Monster Magnet,Too Bad,/lyric/7031230/Monster+Magnet/Too+Bad
Monster Magnet,Ultimate Everything,/lyric/7031231/Monster+Magnet/Ultimate+Everything
Monster Magnet,Unbroken (Hotel Baby),/lyric/7031224/Monster+Magnet/Unbroken+%28Hotel+Baby%29
Monster Magnet,Venus in Furs [*],/lyric/7031234/Monster+Magnet/Venus+in+Furs+%5B%2A%5D
Monster Magnet,King of Mars [*],/lyric/7032724/Monster+Magnet/King+of+Mars+%5B%2A%5D
Monster Magnet,Blow Your Mind,/lyric/12256215/Monster+Magnet/Blow+Your+Mind
Monster Magnet,Cyclone,/lyric/12256216/Monster+Magnet/Cyclone
Monster Magnet,I'm Calling You,/lyric/12256219/Monster+Magnet/I%27m+Calling+You
Monster Magnet,Little Bag of Gloom,/lyric/12256224/Monster+Magnet/Little+Bag+of+Gloom
Monster Magnet,No Vacation,/lyric/12256218/Monster+Magnet/No+Vacation
Monster Magnet,Slap in the Face,/lyric/12256223/Monster+Magnet/Slap+in+the+Face
Monster Magnet,Solid Gold,/lyric/12256220/Monster+Magnet/Solid+Gold
Monster Magnet,A Thousand Stars,/lyric/12256222/Monster+Magnet/A+Thousand+Stars
Monster Magnet,Wall of Fire,/lyric/12256213/Monster+Magnet/Wall+of+Fire
Monster Magnet,You're Alive,/lyric/12256214/Monster+Magnet/You%27re+Alive
Monster Magnet,4 Way Diablo,/lyric/19114613/Monster+Magnet/4+Way+Diablo
Monster Magnet,100 Million Miles,/lyric/21915111/Monster+Magnet/100+Million+Miles
Monster Magnet,All Outta Nothin,/lyric/21915106/Monster+Magnet/All+Outta+Nothin
