Band,Song,Url
Damso,Ipséité,/lyric/35085121/Damso/Ips%C3%A9it%C3%A9
Damso,Mwaka Moon,/lyric/34462554/Kalash/Mwaka+Moon
Damso,Kalash,artist/Kalash/1053745
Damso,Noche,/lyric/34613968/Lacrim/Noche
Damso,Lacrim,artist/Lacrim/2229394
Damso,Mobali,/lyric/34124565/Benash/Mobali
Damso,Benash,artist/Benash/2238624
Damso,Siboy,artist/Siboy/3163793
Damso,113,/lyric/34647746/Booba/113
Damso,Booba,artist/Booba/676351
Damso,Tueurs,/lyric/34612449/Damso/Tueurs
Damso,CQFD,/lyric/35108513/Damso/CQFD
Damso,60 Années,/lyric/35160169/Damso/60+Ann%C3%A9es
Damso,Aux paradis,/lyric/35160168/Damso/Aux+paradis
Damso,Baltringue,/lyric/35160179/Damso/Baltringue
Damso,Dix leurres,/lyric/35160167/Damso/Dix+leurres
Damso,Festival de rêves,/lyric/35160180/Damso/Festival+de+r%C3%AAves
Damso,Feu de bois,/lyric/35160176/Damso/Feu+de+bois
Damso,Introduction,/lyric/35160181/Damso/Introduction
Damso,Julien,/lyric/35160178/Damso/Julien
Damso,Même Issue,/lyric/35160171/Damso/M%C3%AAme+Issue
Damso,Nmi,/lyric/35160166/Damso/Nmi
Damso,Noir meilleur,/lyric/35160174/Damso/Noir+meilleur
Damso,Perplexe,/lyric/35160165/Damso/Perplexe
Damso,Silence,/lyric/35160177/Damso/Silence
Damso,Smog,/lyric/35160170/Damso/Smog
Damso,Tard la Night,/lyric/35160175/Damso/Tard+la+Night
Damso,William,/lyric/35160173/Damso/William
Damso,Mort,/lyric/35117327/Damso/Mort
Damso,Mucho Dinero,/lyric/35117314/Damso/Mucho+Dinero
Damso,TieksVie,/lyric/35278388/Damso/TieksVie
Damso,Smeagol,/lyric/35116316/Damso/Smeagol
Damu Ridas II,Give It Up,/lyric/2352252/Damu+Ridas+II/Give+It+Up
Dan,Gypsy Woman,/lyric/14862233/Crystal+Waters/Gypsy+Woman
Dan,Crystal Waters,artist/Crystal-Waters/67673
Dan,Headbangers,artist/Headbangers/1592479
"Dan ""Fancy Dog"" Neale",Gypsy Woman,/lyric/14862233/Crystal+Waters/Gypsy+Woman
"Dan ""Fancy Dog"" Neale",Crystal Waters,artist/Crystal-Waters/67673
"Dan ""Fancy Dog"" Neale",Headbangers,artist/Headbangers/1592479
Dan & Jan Karney,Some Enchanted Evening [From South Pacific],/lyric/22132249/Dan+%26+Jan+Karney/Some+Enchanted+Evening+%5BFrom+South+Pacific%5D
Dan & Sandy Adler,Star Eyes,/lyric/16448267/Dan+%26+Sandy+Adler/Star+Eyes
Dan & Sandy Adler,You'd Be So Nice to Come Home To,/lyric/16448268/Dan+%26+Sandy+Adler/You%27d+Be+So+Nice+to+Come+Home+To
Dan + Shay,19 You + Me,/lyric/30275687/Dan+%2B+Shay/19+You+%2B+Me
Dan + Shay,Have Yourself a Merry Little Christmas,/lyric/31243181/Dan+%2B+Shay/Have+Yourself+a+Merry+Little+Christmas
Dan + Shay,Can't Say No,/lyric/30668583/Dan+%2B+Shay/Can%27t+Say+No
Dan + Shay,Close Your Eyes,/lyric/30668576/Dan+%2B+Shay/Close+Your+Eyes
Dan + Shay,First Time Feeling,/lyric/30668582/Dan+%2B+Shay/First+Time+Feeling
Dan + Shay,I Heard Goodbye,/lyric/30668578/Dan+%2B+Shay/I+Heard+Goodbye
Dan + Shay,Nothin' Like You,/lyric/30668581/Dan+%2B+Shay/Nothin%27+Like+You
Dan + Shay,Parking Brake,/lyric/30668579/Dan+%2B+Shay/Parking+Brake
Dan + Shay,Party Girl,/lyric/30668577/Dan+%2B+Shay/Party+Girl
Dan + Shay,Show You Off,/lyric/30668586/Dan+%2B+Shay/Show+You+Off
Dan + Shay,Somewhere Only We Know,/lyric/30668580/Dan+%2B+Shay/Somewhere+Only+We+Know
Dan + Shay,Stop Drop + Roll,/lyric/30668585/Dan+%2B+Shay/Stop+Drop+%2B+Roll
Dan + Shay,What You Do To Me,/lyric/30668584/Dan+%2B+Shay/What+You+Do+To+Me
Dan + Shay,Already Ready,/lyric/32876642/Dan+%2B+Shay/Already+Ready
Dan + Shay,From the Ground Up,/lyric/32579215/Dan+%2B+Shay/From+the+Ground+Up
Dan + Shay,All Nighter,/lyric/32903738/Dan+%2B+Shay/All+Nighter
Dan + Shay,How Not To,/lyric/32903734/Dan+%2B+Shay/How+Not+To
Dan + Shay,Lately,/lyric/32903731/Dan+%2B+Shay/Lately
Dan + Shay,Lipstick,/lyric/32903733/Dan+%2B+Shay/Lipstick
Dan + Shay,Obsessed,/lyric/32903729/Dan+%2B+Shay/Obsessed
Dan + Shay,Round the Clock,/lyric/32903732/Dan+%2B+Shay/Round+the+Clock
Dan + Shay,Sway,/lyric/32903730/Dan+%2B+Shay/Sway
Dan + Shay,Road Trippin',/lyric/32893017/Dan+%2B+Shay/Road+Trippin%27
Dan + Shay,When I Pray for You,/lyric/33702547/Dan+%2B+Shay/When+I+Pray+for+You
Dan + Shay,Say,/lyric/33454725/RaeLynn/Say
Dan + Shay,RaeLynn,artist/RaeLynn/2678558
Dan + Shay,All to Myself,/lyric/35017566/Dan+%2B+Shay/All+to+Myself
Dan + Shay,Alone Together,/lyric/35054421/Dan+%2B+Shay/Alone+Together
Dan + Shay,Island Time,/lyric/35054411/Dan+%2B+Shay/Island+Time
Dan + Shay,Keeping Score,/lyric/35054417/Kelly+Clarkson/Keeping+Score
Dan + Shay,Kelly Clarkson,artist/Kelly-Clarkson/542180
Dan + Shay,Make or Break,/lyric/35054416/Dan+%2B+Shay/Make+or+Break
Dan + Shay,My Side of the Fence,/lyric/35054412/Dan+%2B+Shay/My+Side+of+the+Fence
Dan + Shay,No Such Thing,/lyric/35054413/Dan+%2B+Shay/No+Such+Thing
Dan + Shay,Stupid Love,/lyric/35054414/Dan+%2B+Shay/Stupid+Love
Dan + Shay,What Keeps You Up at Night,/lyric/35054419/Dan+%2B+Shay/What+Keeps+You+Up+at+Night
Dan + Shay,Speechless,/lyric/35049570/Dan+%2B+Shay/Speechless
Dan + Shay,Tequila,/lyric/34762803/Dan+%2B+Shay/Tequila
Dan Ar Braz,Borders of Salt [Version symphonique 2017] [Version],/lyric/34282784/Dan+Ar+Braz/Borders+of+Salt+%5BVersion+symphonique+2017%5D+%5BVersion%5D
Dan Aran,I Concentrate on You,/lyric/17586412/Dan+Aran/I+Concentrate+on+You
Dan Armeanca,Iag Bari [The Big Longing],/lyric/5128987/Fanfare+Cioc%C3%A3rlia/Iag+Bari+%5BThe+Big+Longing%5D
Dan Armeanca,Fanfare Ciocãrlia,artist/Fanfare-Ciocãrlia/371406
Dan Armstrong,It Don't Mean a Thing (If It Ain't Got That Swing),/lyric/4314324/Johnny+Otis/It+Don%27t+Mean+a+Thing+%28If+It+Ain%27t+Got+That+Swing%29
Dan Armstrong,Johnny Otis,artist/Johnny-Otis/484
Dan Armstrong,Shuggie Otis,artist/Shuggie-Otis/12100
Dan Armstrong,Larry Douglas,artist/Larry-Douglas/71935
Dan Armstrong,Barbara Morrison,artist/Barbara-Morrison/107621
Dan Armstrong,Nicky Otis,artist/Nicky-Otis/111644
Dan Armstrong,Ronald Wilson,artist/Ronald-Wilson/138911
Dan Armstrong,Lucky Otis,artist/Lucky-Otis/546887
Dan Armstrong,Mood Indigo,/lyric/4314328/Johnny+Otis/Mood+Indigo
Dan Armstrong,Johnny Otis,artist/Johnny-Otis/484
Dan Armstrong,Shuggie Otis,artist/Shuggie-Otis/12100
Dan Armstrong,Larry Douglas,artist/Larry-Douglas/71935
Dan Armstrong,Barbara Morrison,artist/Barbara-Morrison/107621
Dan Armstrong,Nicky Otis,artist/Nicky-Otis/111644
Dan Armstrong,Ronald Wilson,artist/Ronald-Wilson/138911
Dan Armstrong,Lucky Otis,artist/Lucky-Otis/546887
Dan Auerbach,I Want Some More,/lyric/15578346/Dan+Auerbach/I+Want+Some+More
Dan Auerbach,Rock Bottom,/lyric/19840452/Bun+B/Rock+Bottom
Dan Auerbach,Bun B,artist/Bun-B/413944
Dan Auerbach,Chuck Inglish,artist/Chuck-Inglish/1015880
Dan Auerbach,Freddie Gibbs,artist/Freddie-Gibbs/1097352
Dan Auerbach,Chip Tha Ripper,artist/Chip-Tha-Ripper/1623360
Dan Auerbach,Run That Race,/lyric/34046069/Dan+Auerbach/Run+That+Race
Dan Auerbach,Waiting on a Song,/lyric/33901467/Dan+Auerbach/Waiting+on+a+Song
Dan Aykroyd,Cheaper to Keep Her,/lyric/1892279/Lonnie+Brooks/Cheaper+to+Keep+Her
Dan Aykroyd,Lonnie Brooks,artist/Lonnie-Brooks/288
Dan Aykroyd,Junior Wells,artist/Junior-Wells/571
Dan Aykroyd,Blues Brothers Band,artist/Blues-Brothers-Band/2039516
Dan Aykroyd,Funky Nassau,/lyric/1892290/Paul+Shaffer/Funky+Nassau
Dan Aykroyd,Paul Shaffer,artist/Paul-Shaffer/23889
Dan Aykroyd,Joe Morton,artist/Joe-Morton/40502
Dan Aykroyd,John Goodman,artist/John-Goodman/80977
Dan Aykroyd,Erykah Badu,artist/Erykah-Badu/200306
Dan Aykroyd,Blues Brothers Band,artist/Blues-Brothers-Band/2039516
Dan Aykroyd,Looking for a Fox,/lyric/1892281/Dan+Aykroyd/Looking+for+a+Fox
Dan Aykroyd,John Goodman,artist/John-Goodman/80977
Dan Aykroyd,Blues Brothers Band,artist/Blues-Brothers-Band/2039516
Dan Aykroyd,Riders in the Sky (A Cowboy Legend),/lyric/1892286/Dan+Aykroyd/Riders+in+the+Sky+%28A+Cowboy+Legend%29
Dan Aykroyd,John Goodman,artist/John-Goodman/80977
Dan Aykroyd,Blues Brothers Band,artist/Blues-Brothers-Band/2039516
Dan Aykroyd,Turn on Your Love Light,/lyric/1892292/Joe+Morton/Turn+on+Your+Love+Light
Dan Aykroyd,Joe Morton,artist/Joe-Morton/40502
Dan Aykroyd,John Goodman,artist/John-Goodman/80977
Dan Aykroyd,J. Evan Bonifant,artist/J.-Evan-Bonifant/479869
Dan Aykroyd,Blues Brothers Band,artist/Blues-Brothers-Band/2039516
Dan Aykroyd,Polk Salad Annie,/lyric/6291546/Dan+Aykroyd/Polk+Salad+Annie
Dan Aykroyd,Jim Belushi,artist/Jim-Belushi/147943
Dan Aykroyd,Time Won't Let Me,/lyric/6291545/Dan+Aykroyd/Time+Won%27t+Let+Me
Dan Aykroyd,Jim Belushi,artist/Jim-Belushi/147943
Dan Baird,I Love You Period,/lyric/2276477/Dan+Baird/I+Love+You+Period
Dan Baird,(Pretty Sure) I'm Over You,/lyric/4483223/Dan+Baird/%28Pretty+Sure%29+I%27m+Over+You
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,Carousel,/lyric/4483224/Dan+Baird/Carousel
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,Heartbreak Avenue,/lyric/4483219/Dan+Baird/Heartbreak+Avenue
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,Let Me Be Lonely,/lyric/4483216/Dan+Baird/Let+Me+Be+Lonely
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,Ms. Williams,/lyric/4483217/Dan+Baird/Ms.+Williams
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,Rock and Roll Star,/lyric/4483220/Dan+Baird/Rock+and+Roll+Star
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,She Don't Care,/lyric/4483215/Dan+Baird/She+Don%27t+Care
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,Sweet Magdeline,/lyric/4483222/Dan+Baird/Sweet+Magdeline
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,Wish,/lyric/4483221/Dan+Baird/Wish
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird,Your Fool,/lyric/4483218/Dan+Baird/Your+Fool
Dan Baird,Tony Harrell,artist/Tony-Harrell/84463
Dan Baird,Tim Lauer,artist/Tim-Lauer/223734
Dan Baird,Will Hoge,artist/Will-Hoge/464137
Dan Baird,Kirk Yoquelet,artist/Kirk-Yoquelet/498804
Dan Baird,Tres Sasser,artist/Tres-Sasser/517152
Dan Baird & Homemade Sin,I Love You Period,/lyric/22220882/Dan+Baird+%26+Homemade+Sin/I+Love+You+Period
Dan Balmer,Body and Soul,/lyric/1082165/Dan+Balmer/Body+and+Soul
Dan Balmer,In a Sentimental Mood,/lyric/1081413/Dan+Balmer/In+a+Sentimental+Mood
Dan Balmer,George Mitchell,artist/George-Mitchell/106437
Dan Balmer,Chris Lee,artist/Chris-Lee/436629
Dan Balmer,Chris Lee,artist/Chris-Lee/441403
Dan Balmer,Mitchell,artist/Mitchell/1812361
Dan Balmer,My One and Only Love,/lyric/1081407/Dan+Balmer/My+One+and+Only+Love
Dan Balmer,George Mitchell,artist/George-Mitchell/106437
Dan Balmer,Chris Lee,artist/Chris-Lee/436629
Dan Balmer,The Song Is You,/lyric/1081409/Dan+Balmer/The+Song+Is+You
Dan Balmer,George Mitchell,artist/George-Mitchell/106437
Dan Balmer,Chris Lee,artist/Chris-Lee/436629
Dan Balmer,Chris Lee,artist/Chris-Lee/441403
Dan Balmer,Mitchell,artist/Mitchell/1812361
Dan Barbiero,He's Misstra Know-It-All,/lyric/27173821/Austin+Godsey/He%27s+Misstra+Know-It-All
Dan Barbiero,Austin Godsey,artist/Austin-Godsey/80517
Dan Barbiero,Stevie Wonder,artist/Stevie-Wonder/139462
Dan Barbiero,Jesus Children of America,/lyric/27173822/Austin+Godsey/Jesus+Children+of+America
Dan Barbiero,Austin Godsey,artist/Austin-Godsey/80517
Dan Barbiero,Stevie Wonder,artist/Stevie-Wonder/139462
Dan Barbiero,Visions,/lyric/27173828/Austin+Godsey/Visions
Dan Barbiero,Austin Godsey,artist/Austin-Godsey/80517
Dan Barbiero,Stevie Wonder,artist/Stevie-Wonder/139462
Dan Barbiero,Living for the City,/lyric/27149811/Austin+Godsey/Living+for+the+City
Dan Barbiero,Austin Godsey,artist/Austin-Godsey/80517
Dan Barbiero,Stevie Wonder,artist/Stevie-Wonder/139462
Dan Barbiero,Higher Ground,/lyric/27073339/Austin+Godsey/Higher+Ground
Dan Barbiero,Austin Godsey,artist/Austin-Godsey/80517
Dan Barbiero,Stevie Wonder,artist/Stevie-Wonder/139462
Dan Barnett,Love Is Just Around the Corner,/lyric/5357449/Dan+Barnett/Love+Is+Just+Around+the+Corner
Dan Barrett,Lady Be Good,/lyric/18981080/Howard+Alden/Lady+Be+Good
Dan Barrett,Howard Alden,artist/Howard-Alden/5991
Dan Barrett,Vince Giordano,artist/Vince-Giordano/26448
Dan Barrett,Tom Baker,artist/Tom-Baker/53691
Dan Barrett,Hal Smith,artist/Hal-Smith/126325
Dan Barrett,John Sheridan,artist/John-Sheridan/225282
Dan Barrett,Bob Reitmeier,artist/Bob-Reitmeier/296088
Dan Barrett,No Regrets,/lyric/902385/Dan+Barrett/No+Regrets
Dan Barrett,Sleep,/lyric/902389/Dan+Barrett/Sleep
Dan Barrett,"Lover, Come Back to Me",/lyric/2840951/Dan+Barrett/Lover%2C+Come+Back+to+Me
